backend,eps_seg,eps_scale,eps_print,total_err
SAM,-0.012668,0.027709,0.007424,0.022223
SAM,-0.158656,0.03313,0.008207,-0.123649
SAM,-0.017076,-0.122485,0.006616,-0.131762
SAM,-0.015152,0.084963,0.006993,0.075996
SAM,-0.135542,0.026559,0.007518,-0.105911
SAM,-0.05662,0.012044,0.00724,-0.038346
SAM,-0.047159,-0.06316,0.005301,-0.102609
SAM,-0.042143,-0.142719,0.005679,-0.174184
SAM,-0.17337,-0.036344,0.006496,-0.198239
SAM,0.011764,0.030103,0.007014,0.049532
SAM,-0.049095,-0.028333,0.006426,-0.0701
SAM,-0.042143,-0.03396,0.006997,-0.068197
SAM,-0.01633,-0.016309,0.007909,-0.02472
SAM,-0.094247,-0.029123,0.006539,-0.114876
SAM,-0.099502,0.098957,0.005797,-0.004655
SAM,-0.072339,0.156169,0.007398,0.080467
SAM,-0.015381,0.124586,0.008126,0.116287
SAM,-0.027514,0.05285,0.007187,0.03124
SAM,-0.049095,-0.048615,0.006433,-0.089503
SAM,-0.028571,0.052693,0.006725,0.029493
SAM,-0.058802,-0.094938,0.006419,-0.142689
SAM,-0.066542,0.004942,0.007189,-0.055185
SAM,0.007933,-0.047188,0.004792,-0.035028
SAM,-0.038825,0.06902,0.006996,0.034704
SAM,-0.070033,0.066057,0.006725,-0.001935
SAM,-0.000619,0.121168,0.0078,0.129214
SAM,-0.135542,-0.0327,0.00548,-0.159227
SAM,-0.029976,0.124569,0.005751,0.097132
SAM,-0.150138,-0.089569,0.007253,-0.220647
SAM,-0.033092,-0.076142,0.008202,-0.099387
SAM,-0.056492,0.085456,0.006756,0.031055
SAM,-0.125471,0.034771,0.006668,-0.089028
SAM,-0.044888,-0.049622,0.006117,-0.08673
SAM,-0.082474,-0.065216,0.006939,-0.13636
SAM,-0.022641,0.081002,0.005935,0.062798
SAM,-0.106717,0.109873,0.005572,-0.003045
SAM,-0.009372,0.143038,0.007441,0.14075
SAM,-0.135385,0.025335,0.006029,-0.108135
SAM,0.046176,-0.028124,0.007567,0.024448
SAM,-0.042143,0.045956,0.006837,0.008726
SAM,-0.197629,-0.041157,0.007878,-0.224591
SAM,-0.038415,-0.078048,0.005816,-0.108309
SAM,-0.026949,0.032524,0.007696,0.01243
SAM,-0.06369,0.088107,0.006908,0.025843
SAM,-0.056492,-0.051238,0.005421,-0.099983
SAM,-0.044151,-0.027474,0.00618,-0.064668
SAM,-0.065288,0.004757,0.00621,-0.055009
SAM,-0.015883,0.019597,0.007293,0.01072
SAM,-0.04768,0.120704,0.005946,0.073614
SAM,-0.042143,0.033046,0.005667,-0.004883
SAM,-0.10729,0.053403,0.006496,-0.053508
SAM,-0.026949,-0.067235,0.007823,-0.085272
SAM,-0.030232,-0.122452,0.007024,-0.143004
SAM,-0.044151,-0.012223,0.006611,-0.049592
SAM,-0.015883,-0.007547,0.007486,-0.015999
SAM,-0.075948,0.01302,0.005926,-0.058369
SAM,-0.015381,-0.096021,0.008689,-0.102191
SAM,-0.173381,-0.026506,0.008562,-0.188401
SAM,-0.125471,-0.07642,0.006427,-0.187112
SAM,-0.058802,-0.11617,0.006985,-0.162331
SAM,-0.067197,0.042992,0.006779,-0.020499
SAM,-0.015381,0.022105,0.006364,0.012789
SAM,-0.012668,-0.050734,0.007803,-0.055446
SAM,-0.164201,-0.060883,0.005423,-0.21083
SAM,-0.052353,0.005343,0.006513,-0.041084
SAM,-0.022641,0.043454,0.007394,0.02737
SAM,0.01377,-0.080386,0.00844,-0.059855
SAM,-0.164201,0.133943,0.008243,-0.044439
SAM,-0.032337,-0.121611,0.006195,-0.14475
SAM,-0.044515,-0.030744,0.006096,-0.068245
SAM,-0.146034,-0.022972,0.006461,-0.160261
SAM,-0.135542,0.075841,0.00831,-0.062253
SAM,-0.067197,-0.047432,0.007283,-0.104971
SAM,-0.099502,0.051538,0.009725,-0.043884
SAM,-0.037154,-0.038784,0.007509,-0.067547
SAM,0.107229,0.020705,0.008562,0.139831
SAM,-0.015883,0.229896,0.006784,0.218573
SAM,-0.064011,-0.040851,0.006056,-0.096811
SAM,-0.164201,-0.000354,0.00928,-0.156743
SAM,-0.083184,0.015847,0.005557,-0.06348
SAM,-0.072339,-0.077202,0.007154,-0.137833
SAM,-0.022641,-0.071714,0.006998,-0.086382
SAM,-0.082474,0.052626,0.006287,-0.028117
SAM,-0.053663,0.080358,0.007238,0.029783
SAM,-0.027372,0.114312,0.006728,0.091102
SAM,-0.101556,0.010849,0.006009,-0.086352
SAM,-0.175474,-0.022615,0.00559,-0.189615
SAM,-0.094064,0.068498,0.007318,-0.024926
SAM,-0.144467,0.033807,0.006094,-0.110155
SAM,0.066421,-0.008268,0.006355,0.064324
SAM,-0.071798,-0.025406,0.006052,-0.089904
SAM,0.084014,-0.048974,0.006079,0.037193
SAM,-0.11141,-0.022901,0.006727,-0.125919
SAM,-0.021862,-0.085615,0.005632,-0.100569
SAM,-0.066542,0.047842,0.006561,-0.015466
SAM,-0.021862,0.102279,0.007449,0.086212
SAM,-0.032337,-0.08197,0.007483,-0.105008
SAM,-0.11315,-0.124832,0.006373,-0.218911
SAM,-0.175474,-0.13948,0.006142,-0.28612
SAM,0.102057,-0.080527,0.008062,0.021482
SAM,-0.033092,0.051066,0.00728,0.023683
SAM,-0.072339,-0.083785,0.007389,-0.143783
SAM,0.084014,-0.065413,0.00813,0.021342
SAM,-0.022592,-0.026256,0.007922,-0.040715
SAM,-0.070033,0.057673,0.007758,-0.008768
SAM,-0.009372,-0.00897,0.005107,-0.013245
SAM,-0.033571,0.02217,0.006305,-0.005916
SAM,-0.032723,-0.030307,0.005521,-0.056859
SAM,0.107229,-0.089343,0.008226,0.0166
SAM,-0.122843,-0.218123,0.006524,-0.309698
SAM,-0.027891,-0.125434,0.006114,-0.144628
SAM,-0.11315,0.088864,0.007188,-0.0274
SAM,-0.064011,-0.051156,0.007505,-0.105227
SAM,-0.135542,-0.057435,0.007353,-0.179201
SAM,-0.106383,-0.129902,0.006896,-0.217104
SAM,-0.000619,0.020776,0.008076,0.028382
SAM,-0.050451,0.033137,0.006544,-0.012566
SAM,-0.107166,-0.038498,0.005375,-0.136924
SAM,-0.036595,-0.082642,0.006484,-0.110482
SAM,-0.015381,0.134487,0.006445,0.124237
SAM,-0.10828,-0.030517,0.007521,-0.128991
SAM,-0.118554,-0.123939,0.007813,-0.221766
SAM,-0.027891,-0.068029,0.006124,-0.088474
SAM,-0.05575,0.100106,0.004737,0.043696
SAM,-0.159224,-0.074254,0.008854,-0.214763
SAM,-0.117899,0.060139,0.007085,-0.058225
SAM,0.011764,-0.032639,0.004829,-0.016533
SAM,0.007933,0.060874,0.005254,0.074907
SAM,0.026037,0.080386,0.007117,0.116405
SAM,-0.036595,-0.031106,0.006376,-0.060611
SAM,-0.065932,-0.046171,0.008132,-0.101814
SAM,-0.001231,-0.004561,0.00638,0.000556
SAM,-0.066542,-0.029473,0.006818,-0.087878
SAM,0.107229,0.014666,0.006293,0.130537
SAM,-0.047402,-0.045733,0.006756,-0.084827
SAM,-0.044515,-0.040735,0.006955,-0.077062
SAM,0.020936,-0.078084,0.008234,-0.051032
SAM,0.01377,0.058244,0.007197,0.080537
SAM,-0.05575,0.068779,0.006981,0.01624
SAM,-0.065288,-0.03506,0.007642,-0.091166
SAM,-0.079309,0.128907,0.008209,0.047906
SAM,-0.03495,-0.023624,0.005566,-0.052504
SAM,-0.012668,0.039556,0.006235,0.032786
SAM,-0.123378,0.027906,0.007103,-0.092515
SAM,-0.06369,-0.013139,0.006897,-0.069619
SAM,-0.012449,0.075581,0.006285,0.068866
SAM,-0.03495,0.041281,0.004942,0.009854
SAM,-0.044515,0.094512,0.006615,0.052708
SAM,-0.106383,0.144782,0.007274,0.030438
SAM,-0.106383,-0.051591,0.00834,-0.145417
SAM,0.057162,-0.009191,0.006928,0.054701
SAM,-0.015381,-0.066779,0.006907,-0.074787
SAM,-0.10729,0.016541,0.006116,-0.086974
SAM,-0.094247,-0.024313,0.006902,-0.11017
SAM,-0.041825,0.020105,0.006402,-0.016303
SAM,-0.164201,0.009569,0.007464,-0.149904
SAM,-0.047007,0.009692,0.007356,-0.030692
SAM,-0.070033,-0.083769,0.008314,-0.140852
SAM,-0.012449,-0.020319,0.007182,-0.025566
SAM,-0.009372,-0.06292,0.00744,-0.064797
SAM,-0.123378,-0.003326,0.005529,-0.121462
SAM,-0.00237,-0.025067,0.007238,-0.020337
SAM,-0.025556,-0.107751,0.007639,-0.123911
SAM,-0.116245,-0.065688,0.007015,-0.168504
SAM,-0.042143,0.043043,0.006856,0.005936
SAM,-0.065288,-0.013442,0.006722,-0.071654
SAM,-0.099502,-0.002203,0.008546,-0.093808
SAM,0.01377,0.044136,0.005272,0.064094
SAM,0.057162,0.033385,0.008156,0.101365
SAM,0.057162,-0.031986,0.007303,0.030821
SAM,-0.002587,-0.010807,0.006411,-0.007041
SAM,-0.073547,-0.032449,0.007439,-0.096941
SAM,-0.197629,0.044505,0.007312,-0.155791
SAM,-0.106717,0.057273,0.005911,-0.049973
SAM,-0.094064,-0.006318,0.00796,-0.092622
SAM,-0.089261,0.035762,0.007108,-0.049985
SAM,-0.064611,0.081702,0.00612,0.018005
SAM,-0.06369,0.033523,0.008443,-0.024133
SAM,-0.03495,-0.04555,0.00751,-0.071992
SAM,-0.027891,-0.065017,0.007294,-0.084465
SAM,-0.047402,0.046034,0.007943,0.004365
SAM,-0.015381,-0.060406,0.006933,-0.068444
SAM,-0.099502,0.117662,0.007769,0.014271
SAM,-0.050451,0.041857,0.007707,-0.003082
SAM,0.084014,0.084659,0.00636,0.183264
SAM,-0.065932,-0.079603,0.006745,-0.134488
SAM,-0.101556,-0.042649,0.006443,-0.134331
SAM,-0.012449,0.023426,0.0083,0.019074
SAM,-0.075948,0.030394,0.005426,-0.042697
SAM,-0.027645,0.054594,0.007256,0.032881
SAM,-0.109538,-0.074288,0.008272,-0.168871
SAM,-0.015152,0.061899,0.005688,0.051757
SAM,-0.025556,-0.193152,0.006967,-0.208294
SAM,-0.123378,0.127272,0.008114,-0.003791
SAM,-0.050451,0.062687,0.006544,0.015677
SAM,-0.032724,-0.052913,0.007049,-0.077448
SAM,-0.03495,0.123018,0.006683,0.091011
SAM,0.066421,-0.022009,0.005954,0.04916
SAM,-0.047402,0.015564,0.006526,-0.026263
SAM,-0.046665,0.025626,0.006259,-0.016115
SAM,-0.036595,0.054858,0.005362,0.021705
SAM,-0.033571,0.023345,0.008347,-0.002754
SAM,0.007933,0.021069,0.007348,0.036731
SAM,-0.11141,0.04242,0.006518,-0.067679
SAM,-0.032337,0.16851,0.006425,0.137989
SAM,-0.173381,0.058454,0.006478,-0.119394
SAM,0.106251,0.103818,0.006149,0.228608
SAM,-0.055397,-0.063765,0.006512,-0.10987
SAM,-0.05575,-0.032857,0.005991,-0.081304
SAM,-0.053663,-0.031908,0.007602,-0.076895
SAM,-0.070033,0.039773,0.005039,-0.028173
SAM,-0.021862,-0.096439,0.007102,-0.109916
SAM,-0.118554,0.051389,0.006016,-0.067682
SAM,-0.028571,-0.1181,0.007811,-0.136606
SAM,-0.028571,0.013581,0.006728,-0.008753
SAM,-0.158656,-0.018772,0.007254,-0.168461
SAM,-0.106383,-0.034054,0.006278,-0.131396
SAM,-0.00767,-0.151555,0.0082,-0.151158
SAM,-0.123378,-0.018485,0.005657,-0.134715
SAM,-0.012449,-0.048119,0.006235,-0.054109
SAM,-0.10828,-0.058955,0.005917,-0.155886
SAM,-0.051397,-0.070866,0.006832,-0.112599
SAM,-0.032337,-0.007059,0.00699,-0.032451
SAM,-0.083184,0.103099,0.005637,0.01704
SAM,-0.002587,0.083426,0.005845,0.086939
SAM,0.007933,0.081179,0.00579,0.096066
SAM,0.011764,0.046706,0.005435,0.064775
SAM,-0.10828,0.088825,0.006214,-0.023041
SAM,-0.009372,-0.005472,0.008637,-0.006283
SAM,-0.012449,0.032436,0.00704,0.026762
SAM,0.000962,0.079502,0.006237,0.08728
SAM,-0.164201,-0.067534,0.006631,-0.215477
SAM,0.01377,-0.141273,0.005341,-0.124798
SAM,-0.122843,0.171222,0.005401,0.032894
SAM,-0.101556,-0.024206,0.006044,-0.118005
SAM,0.102057,0.009557,0.00563,0.118853
SAM,-0.107166,0.026323,0.007757,-0.076557
SAM,-0.09715,-0.022473,0.008791,-0.109682
SAM,-0.02982,-0.027903,0.007763,-0.04957
SAM,-0.025556,0.03446,0.006108,0.01418
SAM,-0.075948,0.103173,0.006909,0.026431
SAM,-0.009372,-0.164331,0.007413,-0.166026
SAM,-0.01633,0.070475,0.007298,0.060678
SAM,-0.027645,-0.144842,0.008392,-0.161505
SAM,-0.0405,-0.055361,0.005702,-0.08845
SAM,-0.000619,0.022168,0.00705,0.028737
SAM,-0.038825,0.090509,0.006847,0.055347
SAM,-0.05575,0.248884,0.006561,0.186996
SAM,-0.027645,0.06553,0.005341,0.041607
SAM,-0.027645,0.122693,0.005441,0.097596
SAM,-0.094064,-0.131848,0.00819,-0.207068
SAM,-0.116245,-0.053655,0.007753,-0.157178
SAM,0.065668,-0.029026,0.005758,0.040693
SAM,-0.072339,-0.030058,0.005092,-0.095641
SAM,-0.089346,0.023514,0.006928,-0.061475
SAM,-0.197629,0.010675,0.00682,-0.183532
SAM,-0.065288,0.105551,0.005284,0.038833
SAM,-0.017076,-0.013795,0.008956,-0.021954
SAM,-0.03495,-0.11969,0.00814,-0.143542
SAM,-0.146034,-0.039341,0.00582,-0.174854
SAM,-0.175474,0.035708,0.008212,-0.139019
SAM,-0.022592,0.080757,0.007129,0.063872
SAM,-0.037154,0.011336,0.007624,-0.018815
SAM,-0.064011,0.021616,0.006057,-0.037987
SAM,-0.028571,0.006084,0.007519,-0.015313
SAM,-0.051397,0.002455,0.009121,-0.040395
SAM,-0.197629,-0.018815,0.00808,-0.206364
SAM,-0.048405,0.040183,0.007639,-0.002606
SAM,-0.099502,-0.153016,0.005047,-0.233444
SAM,-0.047402,0.216236,0.007754,0.167567
SAM,-0.032337,-0.117415,0.007359,-0.13967
SAM,-0.164201,-0.07403,0.006085,-0.221365
SAM,-0.089346,-0.036942,0.006576,-0.11722
SAM,-0.04768,0.087139,0.006812,0.042357
SAM,-0.027514,0.030314,0.007436,0.009416
SAM,-0.047007,-0.026824,0.005457,-0.067509
SAM,-0.029976,0.032457,0.006952,0.00847
SAM,-0.038825,0.042657,0.008449,0.010643
SAM,-0.072339,-0.039443,0.007434,-0.102305
SAM,0.046176,-0.028416,0.005824,0.022368
SAM,-0.164201,0.117937,0.007171,-0.058929
SAM,-0.015883,-0.164779,0.007383,-0.171976
SAM,-0.029976,0.128439,0.004834,0.099903
SAM,-0.04768,-0.111588,0.007205,-0.147851
SAM,-0.050174,-0.06053,0.006915,-0.101496
SAM,-0.047007,-0.003498,0.005331,-0.045278
SAM,-0.05662,-0.075015,0.008813,-0.119698
SAM,-0.050174,0.036219,0.00721,-0.008675
SAM,-0.044515,0.073916,0.006694,0.032979
SAM,-0.107166,-0.04145,0.006039,-0.139006
SAM,-0.079309,0.002772,0.007011,-0.070284
SAM,-0.065288,-0.050352,0.007319,-0.105856
SAM,-0.072339,0.055332,0.008229,-0.012954
SAM,-0.173381,-0.012145,0.006784,-0.177881
SAM,-0.039289,-0.027009,0.00555,-0.06005
SAM,0.065668,0.00301,0.006821,0.076166
SAM,-0.082474,-0.034361,0.006812,-0.107965
SAM,-0.125471,-0.001533,0.008541,-0.119354
SAM,-0.017076,-0.118009,0.00719,-0.126837
SAM,-0.101556,-0.131029,0.007283,-0.213593
SAM,0.107229,-0.018544,0.006351,0.093597
SAM,-0.046665,-0.07003,0.007253,-0.106997
SAM,-0.041818,0.072791,0.00606,0.034158
SAM,-0.17337,-0.058781,0.007064,-0.216464
SAM,0.00676,-0.060462,0.007693,-0.046834
SAM,-0.032723,0.095909,0.006887,0.067349
SAM,-0.117899,-0.035851,0.008003,-0.142717
SAM,-0.032724,0.119722,0.008291,0.09206
SAM,-0.036121,-0.071007,0.008036,-0.097368
SAM,0.026037,0.085553,0.006961,0.121571
SAM,-0.02982,0.083098,0.005967,0.05707
SAM,-0.02982,0.058149,0.005904,0.032656
SAM,-0.158656,-0.050137,0.007444,-0.19489
SAM,-0.042143,0.027355,0.007168,-0.008887
SAM,-0.146034,0.089439,0.006842,-0.06329
SAM,-0.071798,0.158452,0.006369,0.082126
SAM,-0.058802,0.078364,0.006913,0.02197
SAM,-0.015381,0.109539,0.005522,0.098506
SAM,-0.106383,-0.05075,0.006256,-0.146427
SAM,-0.125471,-0.123003,0.006697,-0.227904
SAM,-0.117899,-0.005372,0.007601,-0.115969
SAM,-0.000619,-0.123121,0.007874,-0.116764
SAM,-0.082474,0.126096,0.004957,0.038344
SAM,-0.027372,0.036295,0.005311,0.013282
SAM,-0.033571,0.124932,0.007615,0.095447
SAM,-0.015381,0.007133,0.007003,-0.001413
SAM,-0.037154,-0.092349,0.007528,-0.119492
SAM,-0.026949,-0.048256,0.006278,-0.068091
SAM,-0.027645,0.078917,0.006333,0.055735
SAM,-0.046665,-0.097698,0.006163,-0.134502
SAM,-0.075948,-0.038712,0.004222,-0.10797
SAM,-0.001231,-0.107074,0.00578,-0.103019
SAM,-0.146034,-0.077441,0.005833,-0.207571
SAM,-0.015883,0.136511,0.005973,0.12514
SAM,-0.041825,0.05498,0.005927,0.016847
SAM,0.026037,0.009692,0.005981,0.042177
SAM,-0.017076,0.030427,0.006664,0.019581
SAM,-0.036595,-0.009936,0.00745,-0.039061
SAM,-0.015152,-0.062244,0.004025,-0.072736
SAM,-0.027645,0.135926,0.00596,0.111106
SAM,-0.001231,-0.028237,0.005997,-0.023614
SAM,-0.066542,-0.136376,0.005367,-0.189517
SAM,-0.135542,0.037758,0.008007,-0.095718
SAM,-0.08695,0.042951,0.005789,-0.042222
SAM,-0.089346,-0.058096,0.007312,-0.135979
SAM,-0.052353,0.003446,0.006108,-0.043279
SAM,-0.123378,-0.050317,0.008165,-0.16069
SAM,-0.000619,-0.002951,0.00605,0.00246
SAM,-0.041825,-0.030749,0.005979,-0.065735
SAM,-0.158656,-0.085973,0.006714,-0.225826
SAM,0.106251,0.076401,0.008396,0.200768
SAM,0.007933,-0.067226,0.007388,-0.05288
SAM,-0.042143,-0.062463,0.006232,-0.096377
SAM,-0.021919,-0.057797,0.007073,-0.071931
SAM,0.00676,-0.044259,0.006321,-0.031717
SAM,-0.053663,-0.073469,0.008379,-0.115843
SAM,-0.044151,-0.011813,0.007674,-0.048193
SAM,-0.047159,0.017951,0.006859,-0.023403
SAM,-0.06369,0.138309,0.007086,0.073362
SAM,-0.058802,0.118389,0.00626,0.059215
SAM,-0.08695,0.059196,0.006898,-0.02623
SAM,0.01377,-0.097352,0.007474,-0.078083
SAM,-0.125445,-0.072958,0.007785,-0.182939
SAM,-0.042143,0.075299,0.006469,0.036646
SAM,-0.159224,-1.9e-05,0.004748,-0.155248
SAM,0.01377,-0.073959,0.007593,-0.05408
SAM,-0.02982,0.006837,0.00627,-0.017063
SAM,-0.029976,-0.022325,0.00774,-0.044292
SAM,-0.161474,-0.142076,0.005374,-0.276742
SAM,-0.063113,-0.040709,0.007222,-0.094762
SAM,-0.064011,0.037705,0.006693,-0.02222
SAM,-0.047159,0.071247,0.006451,0.027312
SAM,-0.135385,-0.030058,0.008351,-0.15437
SAM,0.057162,-0.083365,0.00617,-0.02499
SAM,-0.038415,-0.084644,0.008258,-0.112539
SAM,-0.065288,0.004466,0.009072,-0.052596
SAM,-0.027891,-0.168109,0.005638,-0.186752
SAM,-0.033092,-0.10633,0.005988,-0.130729
SAM,0.102057,0.053044,0.006737,0.168333
SAM,-0.058802,0.086362,0.006673,0.029305
SAM,-0.094247,0.152556,0.008004,0.052287
SAM,-0.064011,0.046341,0.008002,-0.012799
SAM,-0.089346,-0.037959,0.006409,-0.118299
SAM,-0.164201,0.032439,0.006115,-0.131811
SAM,-0.00237,0.078415,0.006569,0.082927
SAM,-0.05575,0.069547,0.007117,0.017107
SAM,-0.060336,0.045109,0.005752,-0.012301
SAM,-0.106717,0.01395,0.005641,-0.089147
SAM,-0.041825,0.045088,0.006147,0.007532
SAM,-0.101556,-0.081056,0.006443,-0.169061
SAM,-0.082474,-0.025166,0.006526,-0.099728
SAM,-0.009372,-0.084702,0.004893,-0.088844
SAM,-0.135542,0.002578,0.006472,-0.127704
SAM,-0.048405,-0.052001,0.005593,-0.092845
SAM,0.066421,-0.003022,0.006966,0.070604
SAM,-0.012668,0.061859,0.005635,0.054315
SAM,-0.135542,0.10355,0.007224,-0.039136
SAM,-0.001231,-0.060163,0.006725,-0.055007
SAM,-0.054398,0.05539,0.00832,0.006282
SAM,-0.107166,-0.095054,0.007184,-0.18623
SAM,-0.051397,0.037514,0.006703,-0.009215
SAM,-0.038329,-0.04464,0.006844,-0.07497
SAM,-0.158656,-0.079626,0.00695,-0.220267
SAM,-0.00767,0.11133,0.006303,0.109757
SAM,-0.064011,-0.098701,0.006642,-0.150791
SAM,-0.125445,-0.016484,0.006388,-0.134366
SAM,-0.030232,0.08057,0.006539,0.054755
SAM,-0.10729,-0.061691,0.006439,-0.156969
SAM,-0.032723,0.119559,0.006526,0.089991
SAM,-0.094064,0.03964,0.006851,-0.0517
SAM,-0.002587,-0.007568,0.007451,-0.00276
SAM,-0.027645,0.023152,0.007813,0.00264
SAM,-0.047561,-0.037549,0.006268,-0.077579
SAM,-0.044515,-0.126967,0.005482,-0.161258
SAM,-0.009372,0.033708,0.007677,0.031881
SAM,0.046176,0.020177,0.009054,0.076948
SAM,-0.065288,0.087271,0.007422,0.023827
SAM,-0.048405,-0.047064,0.006559,-0.087244
SAM,0.01377,-0.033787,0.007117,-0.013512
SAM,-0.01633,-0.039571,0.007049,-0.048596
SAM,-0.109538,0.016352,0.006856,-0.088773
SAM,-0.071798,-0.136603,0.005995,-0.193788
SAM,0.004722,0.072048,0.007882,0.0856
SAM,-0.05575,0.032802,0.006101,-0.018827
SAM,-0.037154,0.031264,0.007855,0.000749
SAM,-0.135385,-0.049357,0.007434,-0.171949
SAM,-0.158656,0.002522,0.008311,-0.149525
SAM,-0.10729,-0.059926,0.007614,-0.154398
SAM,-0.015883,-0.109844,0.004571,-0.119979
SAM,-0.161474,0.049831,0.005485,-0.11486
SAM,-0.009372,0.041928,0.006959,0.039345
SAM,-0.116245,0.038573,0.00857,-0.074289
SAM,-0.065932,-0.002249,0.006497,-0.061978
SAM,-0.028571,-0.014294,0.005518,-0.037173
SAM,-0.047402,0.197995,0.007689,0.149982
SAM,0.026037,0.043172,0.008528,0.079461
SAM,-0.048405,-0.080647,0.006098,-0.119813
SAM,0.066421,0.13367,0.006363,0.216661
SAM,-0.094064,0.075599,0.008529,-0.017265
SAM,-0.094064,0.056006,0.005617,-0.037952
SAM,-0.00767,-0.07637,0.005827,-0.078114
SAM,-0.044888,-0.019954,0.005812,-0.058505
SAM,-0.065288,0.105807,0.007062,0.040911
SAM,-0.106717,-0.002851,0.00661,-0.103377
SAM,0.017133,0.235303,0.006292,0.264374
SAM,-0.073547,0.025842,0.00777,-0.042221
SAM,-0.116245,-0.034546,0.007715,-0.140192
SAM,-0.085325,-0.072903,0.008342,-0.144934
SAM,-0.089346,-0.03022,0.006953,-0.110726
SAM,-0.107166,-0.125579,0.007668,-0.213301
SAM,-0.116245,-0.001997,0.005751,-0.112937
SAM,-0.107166,-0.004506,0.007616,-0.10442
SAM,0.01377,-0.025731,0.007664,-0.004745
SAM,-0.028571,-0.009277,0.006104,-0.031709
SAM,-0.082474,-0.071882,0.007499,-0.142042
SAM,-0.109538,0.091977,0.007139,-0.020694
SAM,0.036168,0.040631,0.007357,0.086202
SAM,-0.10828,-0.012937,0.007844,-0.112912
SAM,-0.17337,-0.026128,0.007072,-0.189275
SAM,-0.175474,0.053305,0.008056,-0.124526
SAM,-0.118554,0.053224,0.005782,-0.066272
SAM,-0.052353,0.018817,0.006034,-0.028696
SAM,-0.06369,0.058605,0.006736,-0.002141
SAM,0.000962,0.10915,0.006127,0.117019
SAM,-0.106383,0.09029,0.007157,-0.018726
SAM,-0.125445,-0.008024,0.006561,-0.12677
SAM,-0.041818,0.083791,0.006599,0.045322
SAM,-0.032337,-0.102572,0.00657,-0.125886
SAM,-0.016822,0.084524,0.007137,0.07389
SAM,-0.063113,0.046956,0.006892,-0.012361
SAM,-0.002587,-0.183043,0.007265,-0.179236
SAM,-0.047402,-0.077991,0.006509,-0.115979
SAM,-0.000619,0.108783,0.005052,0.113695
SAM,-0.066542,0.107547,0.007638,0.041745
SAM,0.007933,-0.11352,0.006118,-0.101021
SAM,-0.099502,0.011226,0.007179,-0.082856
SAM,-0.053663,0.099054,0.006896,0.047249
SAM,-0.015381,0.064161,0.00911,0.057339
SAM,-0.082474,0.009028,0.004217,-0.070286
SAM,-0.028571,0.005024,0.006241,-0.017598
SAM,-0.099502,0.106474,0.007273,0.003624
SAM,-0.015883,-0.00989,0.005294,-0.020457
SAM,-0.083184,0.020787,0.006854,-0.057712
SAM,-0.150138,0.002396,0.005221,-0.143654
SAM,0.026037,-0.040522,0.006888,-0.008759
SAM,-0.015152,0.014602,0.006934,0.006157
SAM,-0.027372,-0.063033,0.007607,-0.081746
SAM,-0.159224,-0.038708,0.007169,-0.185975
SAM,-0.060336,-0.176379,0.005928,-0.221486
SAM,-0.075948,-0.000891,0.006953,-0.070353
SAM,-0.146034,-0.048967,0.007214,-0.181991
SAM,-0.027372,-0.119201,0.005986,-0.138182
SAM,-0.033564,-0.003715,0.007868,-0.029578
SAM,0.046176,-0.039984,0.007458,0.011836
SAM,-0.073547,0.118805,0.005267,0.041979
SAM,-0.11141,-0.040514,0.006916,-0.141514
SAM,-0.050451,-0.092893,0.005863,-0.133607
SAM,0.057162,0.137063,0.004909,0.207961
SAM,0.007933,0.013213,0.00632,0.027705
SAM,-0.028571,0.008899,0.006516,-0.013541
SAM,-0.09758,0.073779,0.00902,-0.02226
SAM,-0.032337,0.110324,0.006348,0.081239
SAM,-0.036121,-0.095434,0.006931,-0.122066
SAM,0.00676,-0.151772,0.007195,-0.139894
SAM,-0.175474,0.021845,0.006525,-0.151964
SAM,-0.049095,0.113911,0.00716,0.066808
SAM,-0.085325,0.098077,0.006171,0.010582
SAM,0.107229,0.019039,0.005786,0.134837
SAM,-0.135385,-0.044086,0.0063,-0.168295
SAM,-0.038415,0.025814,0.005602,-0.008067
SAM,-0.047159,-0.011751,0.007481,-0.051312
SAM,-0.158656,-0.00628,0.006804,-0.158251
SAM,-0.125471,0.009202,0.006383,-0.11179
SAM,-0.065932,-0.051672,0.007452,-0.107596
SAM,-0.033571,-0.019287,0.006273,-0.046265
SAM,-0.027645,-0.013946,0.003873,-0.037492
SAM,-0.125445,-0.012621,0.00633,-0.131017
SAM,-0.021862,-0.063912,0.007624,-0.077396
SAM,-0.066542,-0.005488,0.007866,-0.064362
SAM,-0.106383,-0.125808,0.005636,-0.214404
SAM,-0.033564,0.116522,0.006274,0.085817
SAM,-0.047007,-0.040185,0.00759,-0.07836
SAM,-0.041825,0.069001,0.00537,0.02979
SAM,-0.046665,-0.102468,0.00655,-0.138746
SAM,-0.01633,-0.080314,0.007171,-0.088846
SAM,-0.132492,0.123393,0.008261,-0.017398
SAM,-0.027891,0.062939,0.006397,0.039902
SAM,-0.030232,-0.061885,0.00545,-0.085288
SAM,-0.101556,-0.005344,0.006074,-0.100929
SAM,-0.085325,0.02375,0.00925,-0.05494
SAM,0.008402,-0.01038,0.007169,0.005089
SAM,-0.083184,0.088933,0.008076,0.006414
SAM,-0.026949,0.05996,0.006845,0.038455
SAM,-0.022641,-0.017884,0.006061,-0.034302
SAM,-0.11141,0.040515,0.005787,-0.070058
